x	y	z
3.667	-0.501565	-0.505158
3.668	-0.50243	-0.505003
3.669	-0.503295	-0.504847
3.67	-0.504159	-0.50469
3.671	-0.505022	-0.504532
3.672	-0.505885	-0.504374
3.673	-0.506747	-0.504216
3.674	-0.507609	-0.504056
3.675	-0.50847	-0.503896
3.676	-0.509331	-0.503735
3.677	-0.510191	-0.503574
3.678	-0.511051	-0.503412
3.679	-0.511911	-0.503249
3.68	-0.512769	-0.503086
3.681	-0.513628	-0.502921
3.682	-0.514485	-0.502757
3.683	-0.515343	-0.502591
3.684	-0.516199	-0.502425
3.685	-0.517056	-0.502258
3.686	-0.517911	-0.502091
3.687	-0.518766	-0.501923
3.688	-0.519621	-0.501754
3.689	-0.520475	-0.501585
3.69	-0.521329	-0.501415
3.691	-0.522182	-0.501244
3.692	-0.523034	-0.501072
3.693	-0.523887	-0.5009
3.694	-0.524738	-0.500727
3.695	-0.525589	-0.500554
3.696	-0.52644	-0.50038
3.697	-0.527289	-0.500205
3.698	-0.528139	-0.50003
3.699	-0.528988	-0.499854
3.7	-0.529836	-0.499677
3.701	-0.530684	-0.499499
3.702	-0.531531	-0.499321
3.703	-0.532378	-0.499142
3.704	-0.533224	-0.498963
3.705	-0.53407	-0.498783
3.706	-0.534915	-0.498602
3.707	-0.53576	-0.498421
3.708	-0.536604	-0.498238
3.709	-0.537447	-0.498056
3.71	-0.538291	-0.497872
3.711	-0.539133	-0.497688
3.712	-0.539975	-0.497503
3.713	-0.540816	-0.497318
3.714	-0.541657	-0.497132
3.715	-0.542498	-0.496945
3.716	-0.543337	-0.496757
3.717	-0.544177	-0.496569
3.718	-0.545015	-0.49638
3.719	-0.545853	-0.496191
3.72	-0.546691	-0.496001
3.721	-0.547528	-0.49581
3.722	-0.548365	-0.495618
3.723	-0.549201	-0.495426
3.724	-0.550036	-0.495233
3.725	-0.550871	-0.49504
3.726	-0.551705	-0.494846
3.727	-0.552539	-0.494651
3.728	-0.553372	-0.494455
3.729	-0.554205	-0.494259
3.73	-0.555037	-0.494062
3.731	-0.555868	-0.493865
3.732	-0.556699	-0.493666
3.733	-0.55753	-0.493467
3.734	-0.55836	-0.493268
3.735	-0.559189	-0.493068
3.736	-0.560018	-0.492867
3.737	-0.560846	-0.492665
3.738	-0.561674	-0.492463
3.739	-0.562501	-0.49226
3.74	-0.563327	-0.492056
3.741	-0.564153	-0.491852
3.742	-0.564979	-0.491647
3.743	-0.565803	-0.491442
3.744	-0.566628	-0.491235
3.745	-0.567451	-0.491028
3.746	-0.568275	-0.490821
3.747	-0.569097	-0.490613
3.748	-0.569919	-0.490404
3.749	-0.57074	-0.490194
3.75	-0.571561	-0.489984
3.751	-0.572382	-0.489773
3.752	-0.573201	-0.489561
3.753	-0.57402	-0.489349
3.754	-0.574839	-0.489136
3.755	-0.575657	-0.488922
3.756	-0.576474	-0.488708
3.757	-0.577291	-0.488493
3.758	-0.578107	-0.488277
3.759	-0.578923	-0.488061
3.76	-0.579738	-0.487844
3.761	-0.580553	-0.487626
3.762	-0.581367	-0.487408
3.763	-0.58218	-0.487189
3.764	-0.582993	-0.486969
3.765	-0.583805	-0.486749
3.766	-0.584617	-0.486527
3.767	-0.585428	-0.486306
3.768	-0.586238	-0.486083
3.769	-0.587048	-0.48586
3.77	-0.587857	-0.485637
3.771	-0.588666	-0.485412
3.772	-0.589474	-0.485187
3.773	-0.590281	-0.484961
3.774	-0.591088	-0.484735
3.775	-0.591895	-0.484508
3.776	-0.5927	-0.48428
3.777	-0.593505	-0.484051
3.778	-0.59431	-0.483822
3.779	-0.595114	-0.483592
3.78	-0.595917	-0.483362
3.781	-0.59672	-0.483131
3.782	-0.597522	-0.482899
3.783	-0.598324	-0.482667
3.784	-0.599125	-0.482433
3.785	-0.599925	-0.4822
3.786	-0.600725	-0.481965
3.787	-0.601524	-0.48173
3.788	-0.602322	-0.481494
3.789	-0.60312	-0.481257
3.79	-0.603918	-0.48102
3.791	-0.604714	-0.480782
3.792	-0.605511	-0.480544
3.793	-0.606306	-0.480305
3.794	-0.607101	-0.480065
3.795	-0.607895	-0.479824
3.796	-0.608689	-0.479583
3.797	-0.609482	-0.479341
3.798	-0.610275	-0.479098
3.799	-0.611067	-0.478855
3.8	-0.611858	-0.478611
3.801	-0.612649	-0.478366
3.802	-0.613439	-0.478121
3.803	-0.614228	-0.477875
3.804	-0.615017	-0.477629
3.805	-0.615805	-0.477381
3.806	-0.616593	-0.477133
3.807	-0.61738	-0.476885
3.808	-0.618166	-0.476635
3.809	-0.618952	-0.476385
3.81	-0.619737	-0.476135
3.811	-0.620521	-0.475883
3.812	-0.621305	-0.475631
3.813	-0.622088	-0.475378
3.814	-0.622871	-0.475125
3.815	-0.623653	-0.474871
3.816	-0.624435	-0.474616
3.817	-0.625215	-0.474361
3.818	-0.625995	-0.474105
3.819	-0.626775	-0.473848
3.82	-0.627554	-0.473591
3.821	-0.628332	-0.473333
3.822	-0.62911	-0.473074
3.823	-0.629887	-0.472814
3.824	-0.630663	-0.472554
3.825	-0.631439	-0.472294
3.826	-0.632214	-0.472032
3.827	-0.632988	-0.47177
3.828	-0.633762	-0.471507
3.829	-0.634535	-0.471244
3.83	-0.635308	-0.47098
3.831	-0.63608	-0.470715
3.832	-0.636851	-0.470449
3.833	-0.637622	-0.470183
3.834	-0.638392	-0.469916
3.835	-0.639161	-0.469649
3.836	-0.63993	-0.46938
3.837	-0.640698	-0.469112
3.838	-0.641466	-0.468842
3.839	-0.642233	-0.468572
3.84	-0.642999	-0.468301
3.841	-0.643764	-0.468029
3.842	-0.644529	-0.467757
3.843	-0.645293	-0.467484
3.844	-0.646057	-0.467211
3.845	-0.64682	-0.466936
3.846	-0.647582	-0.466662
3.847	-0.648344	-0.466386
3.848	-0.649105	-0.46611
3.849	-0.649865	-0.465833
3.85	-0.650625	-0.465555
3.851	-0.651384	-0.465277
3.852	-0.652143	-0.464998
3.853	-0.6529	-0.464718
3.854	-0.653658	-0.464438
3.855	-0.654414	-0.464157
3.856	-0.65517	-0.463875
3.857	-0.655925	-0.463593
3.858	-0.656679	-0.46331
3.859	-0.657433	-0.463026
3.86	-0.658186	-0.462742
3.861	-0.658939	-0.462457
3.862	-0.659691	-0.462171
3.863	-0.660442	-0.461885
3.864	-0.661193	-0.461598
3.865	-0.661943	-0.46131
3.866	-0.662692	-0.461022
3.867	-0.66344	-0.460733
3.868	-0.664188	-0.460443
3.869	-0.664935	-0.460153
3.87	-0.665682	-0.459862
3.871	-0.666428	-0.45957
3.872	-0.667173	-0.459278
3.873	-0.667918	-0.458985
3.874	-0.668662	-0.458691
3.875	-0.669405	-0.458396
3.876	-0.670147	-0.458101
3.877	-0.670889	-0.457806
3.878	-0.671631	-0.457509
3.879	-0.672371	-0.457212
3.88	-0.673111	-0.456914
3.881	-0.67385	-0.456616
3.882	-0.674589	-0.456317
3.883	-0.675327	-0.456017
3.884	-0.676064	-0.455716
3.885	-0.6768	-0.455415
3.886	-0.677536	-0.455113
3.887	-0.678271	-0.454811
3.888	-0.679006	-0.454508
3.889	-0.679739	-0.454204
3.89	-0.680473	-0.4539
3.891	-0.681205	-0.453594
3.892	-0.681937	-0.453289
3.893	-0.682668	-0.452982
3.894	-0.683398	-0.452675
3.895	-0.684128	-0.452367
3.896	-0.684857	-0.452059
3.897	-0.685585	-0.451749
3.898	-0.686313	-0.45144
3.899	-0.68704	-0.451129
3.9	-0.687766	-0.450818
3.901	-0.688492	-0.450506
3.902	-0.689217	-0.450193
3.903	-0.689941	-0.44988
3.904	-0.690664	-0.449566
3.905	-0.691387	-0.449252
3.906	-0.692109	-0.448937
3.907	-0.692831	-0.448621
3.908	-0.693552	-0.448304
3.909	-0.694272	-0.447987
3.91	-0.694991	-0.447669
3.911	-0.69571	-0.447351
3.912	-0.696428	-0.447031
3.913	-0.697145	-0.446711
3.914	-0.697861	-0.446391
3.915	-0.698577	-0.44607
3.916	-0.699293	-0.445748
3.917	-0.700007	-0.445425
3.918	-0.700721	-0.445102
3.919	-0.701434	-0.444778
3.92	-0.702146	-0.444454
3.921	-0.702858	-0.444128
3.922	-0.703569	-0.443802
3.923	-0.704279	-0.443476
3.924	-0.704989	-0.443149
3.925	-0.705698	-0.442821
3.926	-0.706406	-0.442492
3.927	-0.707113	-0.442163
3.928	-0.70782	-0.441833
3.929	-0.708526	-0.441502
3.93	-0.709231	-0.441171
3.931	-0.709936	-0.440839
3.932	-0.71064	-0.440507
3.933	-0.711343	-0.440173
3.934	-0.712046	-0.439839
3.935	-0.712747	-0.439505
3.936	-0.713448	-0.43917
3.937	-0.714149	-0.438834
3.938	-0.714848	-0.438497
3.939	-0.715547	-0.43816
3.94	-0.716246	-0.437822
3.941	-0.716943	-0.437483
3.942	-0.71764	-0.437144
3.943	-0.718336	-0.436804
3.944	-0.719031	-0.436464
3.945	-0.719726	-0.436123
3.946	-0.72042	-0.435781
3.947	-0.721113	-0.435438
3.948	-0.721805	-0.435095
3.949	-0.722497	-0.434751
3.95	-0.723188	-0.434406
3.951	-0.723878	-0.434061
3.952	-0.724568	-0.433715
3.953	-0.725257	-0.433369
3.954	-0.725945	-0.433021
3.955	-0.726632	-0.432674
3.956	-0.727319	-0.432325
3.957	-0.728005	-0.431976
3.958	-0.72869	-0.431626
3.959	-0.729375	-0.431275
3.96	-0.730058	-0.430924
3.961	-0.730741	-0.430572
3.962	-0.731424	-0.43022
3.963	-0.732105	-0.429867
3.964	-0.732786	-0.429513
3.965	-0.733466	-0.429158
3.966	-0.734146	-0.428803
3.967	-0.734824	-0.428447
3.968	-0.735502	-0.428091
3.969	-0.736179	-0.427733
3.97	-0.736856	-0.427376
3.971	-0.737531	-0.427017
3.972	-0.738206	-0.426658
3.973	-0.73888	-0.426298
3.974	-0.739554	-0.425938
3.975	-0.740227	-0.425577
3.976	-0.740899	-0.425215
3.977	-0.74157	-0.424852
3.978	-0.74224	-0.424489
3.979	-0.74291	-0.424125
3.98	-0.743579	-0.423761
3.981	-0.744247	-0.423396
3.982	-0.744915	-0.42303
3.983	-0.745582	-0.422664
3.984	-0.746248	-0.422297
3.985	-0.746913	-0.421929
3.986	-0.747578	-0.42156
3.987	-0.748241	-0.421191
3.988	-0.748904	-0.420822
3.989	-0.749567	-0.420451
3.99	-0.750228	-0.42008
3.991	-0.750889	-0.419708
3.992	-0.751549	-0.419336
3.993	-0.752208	-0.418963
3.994	-0.752867	-0.418589
3.995	-0.753525	-0.418215
3.996	-0.754182	-0.41784
3.997	-0.754838	-0.417464
3.998	-0.755494	-0.417088
3.999	-0.756148	-0.416711
4	-0.756802	-0.416334
4.001	-0.757456	-0.415955
4.002	-0.758108	-0.415576
4.003	-0.75876	-0.415197
4.004	-0.759411	-0.414816
4.005	-0.760061	-0.414436
4.006	-0.760711	-0.414054
4.007	-0.761359	-0.413672
4.008	-0.762007	-0.413289
4.009	-0.762655	-0.412905
4.01	-0.763301	-0.412521
4.011	-0.763947	-0.412136
4.012	-0.764592	-0.411751
4.013	-0.765236	-0.411365
4.014	-0.765879	-0.410978
4.015	-0.766522	-0.41059
4.016	-0.767163	-0.410202
4.017	-0.767805	-0.409813
4.018	-0.768445	-0.409424
4.019	-0.769084	-0.409034
4.02	-0.769723	-0.408643
4.021	-0.770361	-0.408252
4.022	-0.770998	-0.40786
4.023	-0.771635	-0.407467
4.024	-0.77227	-0.407074
4.025	-0.772905	-0.40668
4.026	-0.77354	-0.406285
4.027	-0.774173	-0.40589
4.028	-0.774805	-0.405494
4.029	-0.775437	-0.405097
4.03	-0.776068	-0.4047
4.031	-0.776699	-0.404302
4.032	-0.777328	-0.403903
4.033	-0.777957	-0.403504
4.034	-0.778585	-0.403104
4.035	-0.779212	-0.402704
4.036	-0.779838	-0.402303
4.037	-0.780464	-0.401901
4.038	-0.781089	-0.401498
4.039	-0.781713	-0.401095
4.04	-0.782336	-0.400691
4.041	-0.782958	-0.400287
4.042	-0.78358	-0.399882
4.043	-0.784201	-0.399476
4.044	-0.784821	-0.39907
4.045	-0.78544	-0.398663
4.046	-0.786059	-0.398255
4.047	-0.786677	-0.397847
4.048	-0.787294	-0.397438
4.049	-0.78791	-0.397028
4.05	-0.788525	-0.396618
4.051	-0.78914	-0.396207
4.052	-0.789754	-0.395795
4.053	-0.790367	-0.395383
4.054	-0.790979	-0.39497
4.055	-0.79159	-0.394557
4.056	-0.792201	-0.394143
4.057	-0.792811	-0.393728
4.058	-0.79342	-0.393312
4.059	-0.794028	-0.392896
4.06	-0.794636	-0.392479
4.061	-0.795242	-0.392062
4.062	-0.795848	-0.391644
4.063	-0.796453	-0.391225
4.064	-0.797058	-0.390806
4.065	-0.797661	-0.390386
4.066	-0.798264	-0.389966
4.067	-0.798866	-0.389544
4.068	-0.799467	-0.389122
4.069	-0.800067	-0.3887
4.07	-0.800667	-0.388277
4.071	-0.801265	-0.387853
4.072	-0.801863	-0.387428
4.073	-0.802461	-0.387003
4.074	-0.803057	-0.386577
4.075	-0.803652	-0.386151
4.076	-0.804247	-0.385724
4.077	-0.804841	-0.385296
4.078	-0.805434	-0.384868
4.079	-0.806026	-0.384439
4.08	-0.806618	-0.384009
4.081	-0.807208	-0.383579
4.082	-0.807798	-0.383148
4.083	-0.808387	-0.382717
4.084	-0.808976	-0.382285
4.085	-0.809563	-0.381852
4.086	-0.81015	-0.381418
4.087	-0.810735	-0.380984
4.088	-0.81132	-0.38055
4.089	-0.811905	-0.380114
4.09	-0.812488	-0.379678
4.091	-0.813071	-0.379242
4.092	-0.813652	-0.378804
4.093	-0.814233	-0.378366
4.094	-0.814813	-0.377928
4.095	-0.815393	-0.377489
4.096	-0.815971	-0.377049
4.097	-0.816549	-0.376608
4.098	-0.817126	-0.376167
4.099	-0.817702	-0.375726
4.1	-0.818277	-0.375283
4.101	-0.818852	-0.37484
4.102	-0.819425	-0.374396
4.103	-0.819998	-0.373952
4.104	-0.82057	-0.373507
4.105	-0.821141	-0.373062
4.106	-0.821711	-0.372616
4.107	-0.822281	-0.372169
4.108	-0.822849	-0.371721
4.109	-0.823417	-0.371273
4.11	-0.823984	-0.370824
4.111	-0.824551	-0.370375
4.112	-0.825116	-0.369925
4.113	-0.82568	-0.369475
4.114	-0.826244	-0.369023
4.115	-0.826807	-0.368571
4.116	-0.827369	-0.368119
4.117	-0.82793	-0.367666
4.118	-0.828491	-0.367212
4.119	-0.82905	-0.366758
4.12	-0.829609	-0.366302
4.121	-0.830167	-0.365847
4.122	-0.830724	-0.36539
4.123	-0.83128	-0.364934
4.124	-0.831836	-0.364476
4.125	-0.832391	-0.364018
4.126	-0.832944	-0.363559
4.127	-0.833497	-0.3631
4.128	-0.834049	-0.362639
4.129	-0.834601	-0.362179
4.13	-0.835151	-0.361717
4.131	-0.835701	-0.361255
4.132	-0.836249	-0.360793
4.133	-0.836797	-0.36033
4.134	-0.837344	-0.359866
4.135	-0.837891	-0.359401
4.136	-0.838436	-0.358936
4.137	-0.838981	-0.358471
4.138	-0.839524	-0.358004
4.139	-0.840067	-0.357537
4.14	-0.840609	-0.35707
4.141	-0.841151	-0.356601
4.142	-0.841691	-0.356133
4.143	-0.842231	-0.355663
4.144	-0.842769	-0.355193
4.145	-0.843307	-0.354722
4.146	-0.843844	-0.354251
4.147	-0.84438	-0.353779
4.148	-0.844916	-0.353306
4.149	-0.84545	-0.352833
4.15	-0.845984	-0.352359
4.151	-0.846516	-0.351885
4.152	-0.847048	-0.35141
4.153	-0.84758	-0.350934
4.154	-0.84811	-0.350458
4.155	-0.848639	-0.349981
4.156	-0.849168	-0.349503
4.157	-0.849695	-0.349025
4.158	-0.850222	-0.348546
4.159	-0.850748	-0.348067
4.16	-0.851273	-0.347587
4.161	-0.851798	-0.347106
4.162	-0.852321	-0.346625
4.163	-0.852844	-0.346143
4.164	-0.853365	-0.34566
4.165	-0.853886	-0.345177
4.166	-0.854406	-0.344694
4.167	-0.854926	-0.344209
4.168	-0.855444	-0.343724
4.169	-0.855961	-0.343239
4.17	-0.856478	-0.342752
4.171	-0.856994	-0.342266
4.172	-0.857509	-0.341778
4.173	-0.858023	-0.34129
4.174	-0.858536	-0.340801
4.175	-0.859048	-0.340312
4.176	-0.85956	-0.339822
4.177	-0.86007	-0.339332
4.178	-0.86058	-0.338841
4.179	-0.861089	-0.338349
4.18	-0.861597	-0.337857
4.181	-0.862104	-0.337364
4.182	-0.86261	-0.33687
4.183	-0.863116	-0.336376
4.184	-0.86362	-0.335881
4.185	-0.864124	-0.335386
4.186	-0.864627	-0.33489
4.187	-0.865129	-0.334393
4.188	-0.86563	-0.333896
4.189	-0.86613	-0.333398
4.19	-0.86663	-0.332899
4.191	-0.867128	-0.3324
4.192	-0.867626	-0.331901
4.193	-0.868123	-0.3314
4.194	-0.868619	-0.3309
4.195	-0.869114	-0.330398
4.196	-0.869608	-0.329896
4.197	-0.870101	-0.329393
4.198	-0.870594	-0.32889
4.199	-0.871085	-0.328386
4.2	-0.871576	-0.327881
4.201	-0.872066	-0.327376
4.202	-0.872555	-0.326871
4.203	-0.873043	-0.326364
4.204	-0.87353	-0.325857
4.205	-0.874016	-0.32535
4.206	-0.874502	-0.324842
4.207	-0.874986	-0.324333
4.208	-0.87547	-0.323823
4.209	-0.875953	-0.323313
4.21	-0.876435	-0.322803
4.211	-0.876916	-0.322292
4.212	-0.877396	-0.32178
4.213	-0.877875	-0.321268
4.214	-0.878354	-0.320755
4.215	-0.878831	-0.320241
4.216	-0.879308	-0.319727
4.217	-0.879784	-0.319212
4.218	-0.880259	-0.318697
4.219	-0.880733	-0.318181
4.22	-0.881206	-0.317664
4.221	-0.881678	-0.317147
4.222	-0.88215	-0.316629
4.223	-0.88262	-0.316111
4.224	-0.88309	-0.315592
4.225	-0.883559	-0.315072
4.226	-0.884027	-0.314552
4.227	-0.884494	-0.314031
4.228	-0.88496	-0.31351
4.229	-0.885425	-0.312988
4.23	-0.885889	-0.312466
4.231	-0.886353	-0.311942
4.232	-0.886815	-0.311419
4.233	-0.887277	-0.310894
4.234	-0.887738	-0.310369
4.235	-0.888198	-0.309844
4.236	-0.888657	-0.309318
4.237	-0.889115	-0.308791
4.238	-0.889572	-0.308264
4.239	-0.890028	-0.307736
4.24	-0.890484	-0.307208
4.241	-0.890938	-0.306678
4.242	-0.891392	-0.306149
4.243	-0.891845	-0.305619
4.244	-0.892297	-0.305088
4.245	-0.892748	-0.304556
4.246	-0.893198	-0.304024
4.247	-0.893647	-0.303492
4.248	-0.894095	-0.302959
4.249	-0.894543	-0.302425
4.25	-0.894989	-0.30189
4.251	-0.895435	-0.301355
4.252	-0.89588	-0.30082
4.253	-0.896324	-0.300284
4.254	-0.896767	-0.299747
4.255	-0.897209	-0.29921
4.256	-0.89765	-0.298672
4.257	-0.89809	-0.298133
4.258	-0.898529	-0.297594
4.259	-0.898968	-0.297055
4.26	-0.899405	-0.296515
4.261	-0.899842	-0.295974
4.262	-0.900278	-0.295432
4.263	-0.900713	-0.29489
4.264	-0.901147	-0.294348
4.265	-0.90158	-0.293805
4.266	-0.902012	-0.293261
4.267	-0.902443	-0.292717
4.268	-0.902874	-0.292172
4.269	-0.903303	-0.291627
4.27	-0.903732	-0.291081
4.271	-0.904159	-0.290534
4.272	-0.904586	-0.289987
4.273	-0.905012	-0.289439
4.274	-0.905437	-0.288891
4.275	-0.905861	-0.288342
4.276	-0.906284	-0.287792
4.277	-0.906706	-0.287242
4.278	-0.907127	-0.286692
4.279	-0.907548	-0.28614
4.28	-0.907967	-0.285589
4.281	-0.908386	-0.285036
4.282	-0.908804	-0.284483
4.283	-0.90922	-0.28393
4.284	-0.909636	-0.283376
4.285	-0.910051	-0.282821
4.286	-0.910465	-0.282266
4.287	-0.910878	-0.28171
4.288	-0.91129	-0.281154
4.289	-0.911702	-0.280597
4.29	-0.912112	-0.280039
4.291	-0.912522	-0.279481
4.292	-0.91293	-0.278922
4.293	-0.913338	-0.278363
4.294	-0.913745	-0.277803
4.295	-0.91415	-0.277243
4.296	-0.914555	-0.276682
4.297	-0.914959	-0.27612
4.298	-0.915363	-0.275558
4.299	-0.915765	-0.274996
4.3	-0.916166	-0.274433
4.301	-0.916566	-0.273869
4.302	-0.916966	-0.273304
4.303	-0.917364	-0.27274
4.304	-0.917762	-0.272174
4.305	-0.918158	-0.271608
4.306	-0.918554	-0.271041
4.307	-0.918949	-0.270474
4.308	-0.919343	-0.269907
4.309	-0.919736	-0.269338
4.31	-0.920128	-0.268769
4.311	-0.920519	-0.2682
4.312	-0.920909	-0.26763
4.313	-0.921299	-0.26706
4.314	-0.921687	-0.266488
4.315	-0.922075	-0.265917
4.316	-0.922461	-0.265345
4.317	-0.922847	-0.264772
4.318	-0.923232	-0.264198
4.319	-0.923615	-0.263625
4.32	-0.923998	-0.26305
4.321	-0.92438	-0.262475
4.322	-0.924761	-0.2619
4.323	-0.925141	-0.261323
4.324	-0.92552	-0.260747
4.325	-0.925899	-0.26017
4.326	-0.926276	-0.259592
4.327	-0.926652	-0.259013
4.328	-0.927028	-0.258435
4.329	-0.927402	-0.257855
4.33	-0.927776	-0.257275
4.331	-0.928149	-0.256695
4.332	-0.92852	-0.256113
4.333	-0.928891	-0.255532
4.334	-0.929261	-0.25495
4.335	-0.92963	-0.254367
4.336	-0.929998	-0.253783
4.337	-0.930365	-0.2532
4.338	-0.930731	-0.252615
4.339	-0.931096	-0.25203
4.34	-0.931461	-0.251445
4.341	-0.931824	-0.250859
4.342	-0.932187	-0.250272
4.343	-0.932548	-0.249685
4.344	-0.932909	-0.249097
4.345	-0.933268	-0.248509
4.346	-0.933627	-0.24792
4.347	-0.933985	-0.247331
4.348	-0.934342	-0.246741
4.349	-0.934698	-0.246151
4.35	-0.935053	-0.24556
4.351	-0.935407	-0.244968
4.352	-0.93576	-0.244376
4.353	-0.936112	-0.243783
4.354	-0.936463	-0.24319
4.355	-0.936813	-0.242597
4.356	-0.937163	-0.242002
4.357	-0.937511	-0.241408
4.358	-0.937859	-0.240812
4.359	-0.938205	-0.240217
4.36	-0.938551	-0.23962
4.361	-0.938896	-0.239023
4.362	-0.939239	-0.238426
4.363	-0.939582	-0.237828
4.364	-0.939924	-0.237229
4.365	-0.940265	-0.23663
4.366	-0.940605	-0.236031
4.367	-0.940944	-0.23543
4.368	-0.941282	-0.23483
4.369	-0.941619	-0.234229
4.37	-0.941955	-0.233627
4.371	-0.942291	-0.233025
4.372	-0.942625	-0.232422
4.373	-0.942958	-0.231818
4.374	-0.943291	-0.231215
4.375	-0.943622	-0.23061
4.376	-0.943953	-0.230005
4.377	-0.944282	-0.2294
4.378	-0.944611	-0.228794
4.379	-0.944939	-0.228187
4.38	-0.945266	-0.22758
4.381	-0.945591	-0.226973
4.382	-0.945916	-0.226364
4.383	-0.94624	-0.225756
4.384	-0.946563	-0.225147
4.385	-0.946885	-0.224537
4.386	-0.947206	-0.223927
4.387	-0.947526	-0.223316
4.388	-0.947846	-0.222705
4.389	-0.948164	-0.222093
4.39	-0.948481	-0.221481
4.391	-0.948798	-0.220868
4.392	-0.949113	-0.220254
4.393	-0.949427	-0.219641
4.394	-0.949741	-0.219026
4.395	-0.950054	-0.218411
4.396	-0.950365	-0.217796
4.397	-0.950676	-0.21718
4.398	-0.950986	-0.216563
4.399	-0.951294	-0.215946
4.4	-0.951602	-0.215329
4.401	-0.951909	-0.214711
4.402	-0.952215	-0.214092
4.403	-0.95252	-0.213473
4.404	-0.952824	-0.212853
4.405	-0.953127	-0.212233
4.406	-0.953429	-0.211613
4.407	-0.95373	-0.210992
4.408	-0.95403	-0.21037
4.409	-0.954329	-0.209748
4.41	-0.954628	-0.209125
4.411	-0.954925	-0.208502
4.412	-0.955221	-0.207878
4.413	-0.955517	-0.207254
4.414	-0.955811	-0.206629
4.415	-0.956105	-0.206004
4.416	-0.956397	-0.205378
4.417	-0.956689	-0.204752
4.418	-0.95698	-0.204125
4.419	-0.957269	-0.203498
4.42	-0.957558	-0.20287
4.421	-0.957846	-0.202242
4.422	-0.958133	-0.201613
4.423	-0.958418	-0.200984
4.424	-0.958703	-0.200354
4.425	-0.958987	-0.199723
4.426	-0.95927	-0.199093
4.427	-0.959552	-0.198461
4.428	-0.959833	-0.197829
4.429	-0.960113	-0.197197
4.43	-0.960392	-0.196564
4.431	-0.960671	-0.195931
4.432	-0.960948	-0.195297
4.433	-0.961224	-0.194663
4.434	-0.961499	-0.194028
4.435	-0.961774	-0.193392
4.436	-0.962047	-0.192757
4.437	-0.962319	-0.19212
4.438	-0.962591	-0.191483
4.439	-0.962861	-0.190846
4.44	-0.963131	-0.190208
4.441	-0.963399	-0.18957
4.442	-0.963667	-0.188931
4.443	-0.963934	-0.188292
4.444	-0.964199	-0.187652
4.445	-0.964464	-0.187011
4.446	-0.964728	-0.186371
4.447	-0.964991	-0.185729
4.448	-0.965252	-0.185087
4.449	-0.965513	-0.184445
4.45	-0.965773	-0.183802
4.451	-0.966032	-0.183159
4.452	-0.96629	-0.182515
4.453	-0.966547	-0.181871
4.454	-0.966803	-0.181226
4.455	-0.967058	-0.180581
4.456	-0.967312	-0.179935
4.457	-0.967565	-0.179289
4.458	-0.967817	-0.178642
4.459	-0.968068	-0.177995
4.46	-0.968319	-0.177347
4.461	-0.968568	-0.176699
4.462	-0.968816	-0.176051
4.463	-0.969063	-0.175402
4.464	-0.96931	-0.174752
4.465	-0.969555	-0.174102
4.466	-0.969799	-0.173451
4.467	-0.970043	-0.1728
4.468	-0.970285	-0.172149
4.469	-0.970527	-0.171497
4.47	-0.970767	-0.170844
4.471	-0.971007	-0.170191
4.472	-0.971245	-0.169538
4.473	-0.971483	-0.168884
4.474	-0.97172	-0.168229
4.475	-0.971955	-0.167574
4.476	-0.97219	-0.166919
4.477	-0.972424	-0.166263
4.478	-0.972656	-0.165607
4.479	-0.972888	-0.16495
4.48	-0.973119	-0.164293
4.481	-0.973349	-0.163635
4.482	-0.973578	-0.162977
4.483	-0.973806	-0.162318
4.484	-0.974032	-0.161659
4.485	-0.974258	-0.160999
4.486	-0.974483	-0.160339
4.487	-0.974707	-0.159678
4.488	-0.97493	-0.159017
4.489	-0.975152	-0.158356
4.49	-0.975373	-0.157694
4.491	-0.975593	-0.157031
4.492	-0.975812	-0.156368
4.493	-0.976031	-0.155705
4.494	-0.976248	-0.155041
4.495	-0.976464	-0.154377
4.496	-0.976679	-0.153712
4.497	-0.976893	-0.153047
4.498	-0.977107	-0.152381
4.499	-0.977319	-0.151715
4.5	-0.97753	-0.151048
4.501	-0.97774	-0.150381
4.502	-0.97795	-0.149713
4.503	-0.978158	-0.149045
4.504	-0.978365	-0.148377
4.505	-0.978572	-0.147708
4.506	-0.978777	-0.147038
4.507	-0.978982	-0.146368
4.508	-0.979185	-0.145698
4.509	-0.979388	-0.145027
4.51	-0.979589	-0.144356
4.511	-0.97979	-0.143684
4.512	-0.979989	-0.143012
4.513	-0.980188	-0.142339
4.514	-0.980385	-0.141666
4.515	-0.980582	-0.140993
4.516	-0.980778	-0.140319
4.517	-0.980972	-0.139644
4.518	-0.981166	-0.13897
4.519	-0.981359	-0.138294
4.52	-0.98155	-0.137618
4.521	-0.981741	-0.136942
4.522	-0.981931	-0.136265
4.523	-0.982119	-0.135588
4.524	-0.982307	-0.134911
4.525	-0.982494	-0.134233
4.526	-0.98268	-0.133554
4.527	-0.982865	-0.132875
4.528	-0.983048	-0.132196
4.529	-0.983231	-0.131516
4.53	-0.983413	-0.130836
4.531	-0.983594	-0.130155
4.532	-0.983774	-0.129474
4.533	-0.983953	-0.128792
4.534	-0.984131	-0.12811
4.535	-0.984308	-0.127428
4.536	-0.984484	-0.126745
4.537	-0.984659	-0.126062
4.538	-0.984833	-0.125378
4.539	-0.985006	-0.124693
4.54	-0.985178	-0.124009
